churn,age,gender,dependents,prod_ct,mo_on_book,mo_inactive_r12,contr_ct_r12,revbal_avg_r12,credlim_avg_r12,opentobuy_avg_r12,utilratio_avg,tx_amt_r12,tx_ct_r12,chng_tx_amt_q4_q1,chng_tx_ct_q4_q1,marstat_Divorced,marstat_Married,marstat_Single,marstat_Unknown,card_Blue,card_Gold,card_Platinum,card_Silver,educ,inc,tx_amt_pertx_r12
0,42,0,3,3,34,3,3,2517.0,16612.0,14095.0,0.152,4697.0,94,0.602,0.808,0,0,1,0,1,0,0,0,3,0,49.96808510638298
0,53,0,1,6,47,2,2,0.0,2799.0,2799.0,0.0,4116.0,88,0.689,0.571,0,1,0,0,1,0,0,0,3,2,46.77272727272727
0,63,1,0,4,54,3,3,1695.0,18064.0,16369.0,0.094,3434.0,71,0.838,0.479,0,0,1,0,0,0,0,1,0,2,48.36619718309859
0,49,0,4,3,34,1,3,1430.0,2560.0,1130.0,0.559,4783.0,86,0.766,0.792,0,1,0,0,1,0,0,0,3,1,55.616279069767444
0,42,0,3,6,36,2,2,0.0,5821.0,5821.0,0.0,4591.0,70,0.859,1.188,0,1,0,0,1,0,0,0,0,1,65.58571428571429
0,43,0,5,4,36,3,2,1279.0,2057.0,778.0,0.622,4321.0,76,0.562,0.689,0,0,1,0,1,0,0,0,0,1,56.85526315789474
0,49,0,5,5,42,2,3,1489.0,1972.0,483.0,0.755,4715.0,66,0.69,0.65,1,0,0,0,1,0,0,0,1,1,71.43939393939394
0,44,1,3,6,36,2,3,0.0,2675.0,2675.0,0.0,4149.0,79,0.7,0.717,0,1,0,0,1,0,0,0,1,3,52.51898734177215
0,48,1,3,3,33,1,2,2126.0,6223.0,4097.0,0.342,4518.0,79,0.681,0.795,0,1,0,0,1,0,0,0,3,2,57.18987341772152
0,44,0,4,3,37,3,3,0.0,7632.0,7632.0,0.0,4498.0,86,0.557,0.623,0,0,1,0,1,0,0,0,1,0,52.30232558139535
0,55,0,1,5,36,2,1,2517.0,3258.0,741.0,0.773,4960.0,77,0.985,0.75,0,0,0,1,1,0,0,0,0,1,64.41558441558442
0,46,1,3,4,29,3,3,2040.0,34516.0,32476.0,0.059,3754.0,53,0.764,1.038,0,0,1,0,0,0,0,1,1,3,70.83018867924528
0,49,0,1,3,43,3,2,845.0,3054.0,2209.0,0.277,4460.0,88,0.731,0.692,1,0,0,0,1,0,0,0,1,2,50.68181818181818
0,35,0,2,5,30,1,1,0.0,1438.3,1438.3,0.0,4006.0,72,1.126,0.946,0,0,1,0,1,0,0,0,5,1,55.638888888888886
1,50,1,3,1,36,2,3,2282.0,7970.0,5688.0,0.286,1872.0,41,0.28,0.206,0,0,1,0,1,0,0,0,0,5,45.65853658536585
1,55,0,1,5,36,2,3,572.0,1836.0,1264.0,0.312,2400.0,34,0.758,0.789,0,0,1,0,1,0,0,0,0,1,70.58823529411765
0,47,1,3,3,36,2,3,795.0,9397.0,8602.0,0.085,5265.0,98,0.749,0.581,0,0,0,1,1,0,0,0,3,5,53.724489795918366
0,60,0,0,4,36,2,3,0.0,1601.0,1601.0,0.0,4919.0,69,0.829,1.091,0,1,0,0,1,0,0,0,0,1,71.28985507246377
0,45,1,4,3,36,2,3,1170.0,34516.0,33346.0,0.034,3785.0,64,0.678,0.6,0,1,0,0,1,0,0,0,1,4,59.140625
0,51,0,1,5,43,1,3,1114.0,1822.0,708.0,0.611,5210.0,73,0.539,0.553,0,1,0,0,1,0,0,0,1,1,71.36986301369863
0,41,1,4,3,30,2,2,700.0,1614.0,914.0,0.434,4293.0,87,0.842,0.812,0,1,0,0,1,0,0,0,1,1,49.3448275862069
0,54,0,4,3,41,2,0,1349.0,1491.0,142.0,0.905,4365.0,71,0.756,0.732,0,1,0,0,1,0,0,0,0,1,61.478873239436616
0,28,0,1,4,23,1,3,1156.0,2543.0,1387.0,0.455,3864.0,64,0.641,0.684,1,0,0,0,1,0,0,0,3,1,60.375
0,50,0,2,3,36,2,3,1817.0,3462.0,1645.0,0.525,4635.0,65,0.717,0.711,1,0,0,0,1,0,0,0,2,1,71.3076923076923
0,44,0,3,3,36,3,1,0.0,1699.0,1699.0,0.0,5495.0,87,0.653,0.642,0,1,0,0,1,0,0,0,3,1,63.160919540229884
1,46,0,3,3,40,4,3,1836.0,13095.0,11259.0,0.14,1552.0,32,0.432,0.185,0,1,0,0,1,0,0,0,3,0,48.5
0,47,1,5,6,32,2,3,2517.0,8823.0,6306.0,0.285,4674.0,85,0.812,0.848,0,0,1,0,1,0,0,0,0,3,54.98823529411764
0,48,1,1,6,42,1,1,883.0,4429.0,3546.0,0.199,4386.0,63,0.688,0.537,0,1,0,0,1,0,0,0,0,3,69.61904761904762
1,58,0,4,1,48,4,3,1803.0,5396.0,3593.0,0.334,2107.0,39,0.493,0.393,0,1,0,0,1,0,0,0,1,0,54.02564102564103
0,65,0,0,4,53,1,3,2205.0,2418.0,213.0,0.912,3918.0,74,0.84,0.51,0,0,1,0,1,0,0,0,1,2,52.945945945945944
0,56,0,1,5,47,2,3,1792.0,2086.0,294.0,0.859,5774.0,84,0.859,0.909,0,0,1,0,1,0,0,0,3,1,68.73809523809524
1,48,0,3,5,41,3,3,671.0,1899.0,1228.0,0.353,2434.0,45,0.736,0.406,0,0,1,0,1,0,0,0,3,2,54.08888888888889
0,43,1,5,4,31,1,2,0.0,7564.0,7564.0,0.0,4743.0,82,0.61,0.822,0,0,1,0,1,0,0,0,3,2,57.84146341463415
0,41,1,2,3,31,2,2,1225.0,13116.0,11891.0,0.093,4800.0,61,0.735,0.605,0,1,0,0,1,0,0,0,3,3,78.68852459016394
0,35,0,4,3,36,1,3,606.0,1438.3,832.3,0.421,5062.0,80,0.692,0.818,0,1,0,0,1,0,0,0,5,1,63.275
0,48,0,3,4,36,1,2,0.0,3716.0,3716.0,0.0,4833.0,73,0.886,0.521,0,1,0,0,1,0,0,0,1,1,66.20547945205479
0,50,0,1,3,36,5,3,1482.0,3069.0,1587.0,0.483,4351.0,74,0.663,0.721,0,1,0,0,1,0,0,0,0,1,58.7972972972973
1,51,0,1,6,33,3,3,1608.0,2006.0,398.0,0.802,2760.0,38,1.043,0.652,0,0,1,0,1,0,0,0,1,1,72.63157894736842
0,45,0,4,5,36,2,1,2232.0,2948.0,716.0,0.757,3635.0,79,0.858,0.58,0,1,0,0,1,0,0,0,1,2,46.0126582278481
0,47,0,3,4,38,2,3,0.0,1438.3,1438.3,0.0,3511.0,64,1.001,0.882,0,0,1,0,1,0,0,0,0,1,54.859375
0,35,0,1,3,36,2,3,670.0,1438.3,768.3,0.466,4321.0,83,0.909,0.804,0,1,0,0,1,0,0,0,0,1,52.06024096385542
0,58,0,3,5,46,3,1,1913.0,4669.0,2756.0,0.41,4363.0,73,0.591,0.973,0,1,0,0,1,0,0,0,3,2,59.76712328767123
0,48,0,2,5,35,2,2,0.0,13994.0,13994.0,0.0,3299.0,63,0.57,0.853,0,1,0,0,0,0,0,1,3,1,52.36507936507937
1,57,1,2,3,51,5,3,0.0,8760.0,8760.0,0.0,2460.0,39,0.726,0.56,0,0,1,0,1,0,0,0,3,5,63.07692307692308
0,53,0,1,3,36,2,2,0.0,1688.0,1688.0,0.0,4375.0,69,0.641,0.605,0,1,0,0,1,0,0,0,1,1,63.405797101449274
0,46,0,2,6,27,3,3,1794.0,9881.0,8087.0,0.182,4725.0,85,0.582,0.735,0,1,0,0,1,0,0,0,2,0,55.588235294117645
0,39,1,4,6,26,2,0,917.0,4534.0,3617.0,0.202,4211.0,66,0.84,0.61,0,0,1,0,1,0,0,0,3,3,63.803030303030305
0,57,0,4,5,51,3,3,1446.0,3545.0,2099.0,0.408,3691.0,69,0.638,0.917,0,0,1,0,1,0,0,0,0,1,53.492753623188406
0,57,0,2,4,49,2,2,1528.0,1857.0,329.0,0.823,4681.0,71,0.698,0.868,0,0,1,0,1,0,0,0,2,1,65.92957746478874
0,56,0,4,5,51,1,1,1272.0,3334.0,2062.0,0.382,4284.0,73,1.12,0.587,0,0,1,0,1,0,0,0,0,0,58.68493150684932
1,55,0,3,5,32,3,4,1999.0,2496.0,497.0,0.801,2590.0,50,0.724,0.667,0,0,1,0,1,0,0,0,0,2,51.8
0,41,0,3,3,37,1,2,765.0,1438.3,673.3,0.532,4053.0,66,0.644,0.692,0,1,0,0,1,0,0,0,2,1,61.40909090909091
1,45,0,4,3,27,2,2,0.0,1438.3,1438.3,0.0,2429.0,38,0.68,0.652,0,1,0,0,1,0,0,0,5,1,63.921052631578945
0,52,1,3,4,46,2,2,1285.0,9357.0,8072.0,0.137,4173.0,77,0.694,0.711,0,0,1,0,1,0,0,0,3,3,54.1948051948052
0,40,0,2,3,36,2,3,1674.0,2423.0,749.0,0.691,4258.0,80,0.644,0.538,0,1,0,0,1,0,0,0,3,1,53.225
0,45,0,1,5,36,2,2,1613.0,1936.0,323.0,0.833,4773.0,80,0.841,0.818,0,0,1,0,1,0,0,0,3,2,59.6625
0,43,1,1,4,25,3,3,1014.0,1783.0,769.0,0.569,3861.0,81,0.956,0.558,1,0,0,0,1,0,0,0,3,3,47.666666666666664
0,59,0,0,4,36,1,2,0.0,1438.3,1438.3,0.0,4155.0,62,0.622,0.632,0,1,0,0,1,0,0,0,0,1,67.01612903225806
0,56,0,2,4,46,1,3,0.0,1438.3,1438.3,0.0,4333.0,84,0.622,0.826,0,0,1,0,1,0,0,0,3,1,51.583333333333336
0,44,0,2,6,36,3,2,1023.0,10580.0,9557.0,0.097,4721.0,81,0.907,0.8,0,1,0,0,0,0,0,1,4,1,58.28395061728395
0,54,0,2,5,48,3,2,1316.0,4597.0,3281.0,0.286,3507.0,68,0.646,0.511,0,0,1,0,1,0,0,0,0,1,51.5735294117647
0,49,0,4,4,44,2,3,929.0,1656.0,727.0,0.561,4408.0,79,0.898,0.681,0,1,0,0,1,0,0,0,1,1,55.79746835443038
0,39,0,0,5,23,3,2,0.0,3279.0,3279.0,0.0,5048.0,75,0.765,0.923,0,0,1,0,1,0,0,0,1,1,67.30666666666667
0,49,0,3,6,44,2,3,1590.0,2578.0,988.0,0.617,4683.0,89,0.657,0.618,0,1,0,0,1,0,0,0,2,2,52.61797752808989
0,44,0,4,3,30,3,3,0.0,4068.0,4068.0,0.0,5161.0,83,1.121,0.766,0,1,0,0,1,0,0,0,3,2,62.18072289156626
1,42,0,4,5,36,2,3,528.0,2128.0,1600.0,0.248,2289.0,41,0.525,0.414,0,1,0,0,1,0,0,0,3,1,55.829268292682926
1,45,0,2,4,31,3,4,2262.0,2704.0,442.0,0.837,2362.0,39,0.87,0.444,0,1,0,0,1,0,0,0,5,1,60.56410256410256
0,38,0,3,4,29,1,0,1247.0,1878.0,631.0,0.664,4650.0,71,0.67,0.614,0,0,0,1,1,0,0,0,4,1,65.49295774647888
0,46,0,3,3,40,3,3,0.0,10600.0,10600.0,0.0,4697.0,67,0.777,0.523,0,1,0,0,1,0,0,0,2,0,70.1044776119403
1,58,0,0,3,36,2,6,0.0,9909.0,9909.0,0.0,1844.0,41,0.466,0.64,1,0,0,0,1,0,0,0,0,1,44.97560975609756
0,57,0,1,3,50,2,3,983.0,1665.0,682.0,0.59,4420.0,86,0.889,0.72,0,1,0,0,1,0,0,0,3,1,51.395348837209305
1,50,1,1,1,42,3,2,0.0,1656.0,1656.0,0.0,2073.0,44,0.626,0.833,1,0,0,0,1,0,0,0,3,5,47.11363636363637
0,53,1,1,3,36,3,4,1034.0,14111.0,13077.0,0.073,2950.0,64,0.505,0.684,0,0,0,1,1,0,0,0,1,4,46.09375
0,52,0,1,4,42,2,3,1230.0,2012.0,782.0,0.611,3822.0,68,0.668,0.659,0,1,0,0,1,0,0,0,3,1,56.205882352941174
0,43,0,2,6,31,1,1,1807.0,2837.0,1030.0,0.637,4279.0,83,0.609,0.627,0,1,0,0,1,0,0,0,4,1,51.55421686746988
0,40,0,3,6,28,2,2,0.0,1709.0,1709.0,0.0,4981.0,79,0.685,0.975,0,0,1,0,1,0,0,0,3,1,63.050632911392405
0,49,0,1,5,31,2,1,868.0,5714.0,4846.0,0.152,4331.0,85,0.636,0.7,0,1,0,0,1,0,0,0,0,1,50.95294117647059
0,41,1,3,4,32,1,3,1043.0,5071.0,4028.0,0.206,3358.0,62,0.667,0.722,0,1,0,0,1,0,0,0,0,3,54.16129032258065
0,51,1,3,3,44,3,3,0.0,24028.0,24028.0,0.0,3531.0,73,0.496,0.738,0,1,0,0,1,0,0,0,0,4,48.36986301369863
0,31,0,2,5,13,3,3,0.0,13882.0,13882.0,0.0,4798.0,82,0.87,0.822,0,0,0,1,1,0,0,0,4,0,58.51219512195122
0,49,0,3,3,41,2,2,931.0,3585.0,2654.0,0.26,4399.0,78,0.62,0.733,0,0,0,1,1,0,0,0,3,2,56.3974358974359
0,40,1,3,4,34,2,2,2126.0,9124.0,6998.0,0.233,4564.0,65,0.449,0.548,0,0,1,0,1,0,0,0,0,4,70.21538461538462
0,45,0,4,4,35,2,2,0.0,2705.0,2705.0,0.0,4749.0,80,0.736,0.778,0,1,0,0,1,0,0,0,3,0,59.3625
0,56,0,1,4,36,3,2,1101.0,1936.0,835.0,0.569,4578.0,70,0.984,0.892,0,0,1,0,1,0,0,0,3,1,65.4
0,49,1,3,5,41,2,3,2138.0,8051.0,5913.0,0.266,4370.0,83,0.716,0.886,0,1,0,0,1,0,0,0,1,4,52.65060240963855
0,36,0,1,5,36,1,3,1617.0,3635.0,2018.0,0.445,4045.0,62,0.828,1.067,0,1,0,0,1,0,0,0,3,2,65.24193548387096
0,46,0,1,4,37,2,2,1487.0,2532.0,1045.0,0.587,4143.0,71,0.581,1.029,0,1,0,0,1,0,0,0,1,1,58.352112676056336
0,54,0,4,3,41,1,3,0.0,2028.0,2028.0,0.0,4030.0,78,0.823,0.733,0,1,0,0,1,0,0,0,0,1,51.666666666666664
1,42,0,4,3,24,2,3,0.0,4304.0,4304.0,0.0,1788.0,36,0.183,0.091,0,1,0,0,1,0,0,0,5,1,49.666666666666664
0,46,0,3,4,39,1,2,2082.0,6644.0,4562.0,0.313,4659.0,76,0.915,0.854,0,0,0,1,1,0,0,0,3,0,61.30263157894737
0,45,0,5,3,33,1,3,650.0,1830.0,1180.0,0.355,4838.0,71,0.724,0.972,0,1,0,0,1,0,0,0,0,1,68.14084507042253
0,37,1,2,4,23,3,3,2170.0,7607.0,5437.0,0.285,4495.0,77,0.377,0.674,0,1,0,0,1,0,0,0,0,5,58.37662337662338
1,55,0,3,3,36,3,5,0.0,2060.0,2060.0,0.0,1976.0,44,0.251,0.257,0,0,1,0,1,0,0,0,3,1,44.90909090909091
0,49,0,2,3,40,2,2,906.0,1438.3,532.3,0.63,4457.0,84,0.541,0.714,0,0,1,0,1,0,0,0,1,1,53.05952380952381
0,41,1,4,4,28,3,3,1503.0,3126.0,1623.0,0.481,3662.0,74,0.892,0.644,0,0,1,0,1,0,0,0,1,3,49.486486486486484
0,47,0,4,4,27,6,3,1611.0,6885.0,5274.0,0.234,3804.0,67,0.955,0.861,0,0,1,0,1,0,0,0,4,2,56.776119402985074
1,42,1,4,4,36,3,4,0.0,1871.0,1871.0,0.0,2593.0,48,0.73,0.548,0,0,0,1,1,0,0,0,1,3,54.020833333333336
0,31,0,0,4,17,2,3,1761.0,2787.0,1026.0,0.632,4358.0,89,0.67,0.648,0,0,1,0,1,0,0,0,3,1,48.96629213483146
0,50,1,2,6,45,3,2,1478.0,1867.0,389.0,0.792,4097.0,70,0.727,0.707,0,1,0,0,1,0,0,0,4,4,58.52857142857143
1,41,0,3,3,32,2,3,0.0,1438.3,1438.3,0.0,1852.0,38,0.372,0.31,0,1,0,0,1,0,0,0,0,1,48.73684210526316
1,47,0,4,6,40,4,3,0.0,2473.0,2473.0,0.0,2133.0,44,0.547,0.419,0,0,1,0,1,0,0,0,3,1,48.47727272727273
0,40,1,4,6,30,3,2,1555.0,4640.0,3085.0,0.335,3870.0,70,0.78,0.707,0,0,1,0,1,0,0,0,4,2,55.285714285714285
0,47,0,4,6,29,3,0,2411.0,2712.0,301.0,0.889,5201.0,82,0.844,0.907,0,1,0,0,1,0,0,0,1,1,63.426829268292686
1,46,0,3,3,30,2,1,0.0,8869.0,8869.0,0.0,1935.0,40,0.413,0.429,0,0,0,1,1,0,0,0,3,0,48.375
1,51,0,4,2,41,3,5,696.0,3853.0,3157.0,0.181,2443.0,38,0.882,0.583,0,1,0,0,1,0,0,0,3,0,64.28947368421052
0,53,0,3,4,43,2,3,721.0,1438.3,717.3,0.501,4606.0,86,0.601,0.955,0,1,0,0,1,0,0,0,2,1,53.55813953488372
1,50,1,3,3,36,2,3,511.0,14409.0,13898.0,0.035,2351.0,39,0.799,0.3,1,0,0,0,1,0,0,0,4,3,60.282051282051285
1,59,0,1,5,36,3,3,0.0,1665.0,1665.0,0.0,2748.0,40,1.01,0.333,0,0,1,0,1,0,0,0,1,2,68.7
0,43,0,3,6,31,1,3,0.0,2639.0,2639.0,0.0,4892.0,85,0.892,0.771,0,1,0,0,1,0,0,0,3,1,57.55294117647059
0,59,0,2,6,48,1,1,1566.0,2338.0,772.0,0.67,3964.0,69,0.533,0.5,0,1,0,0,1,0,0,0,1,1,57.44927536231884
0,51,0,1,3,40,3,0,1362.0,2774.0,1412.0,0.491,4802.0,91,0.866,0.685,0,1,0,0,1,0,0,0,3,1,52.76923076923077
0,57,0,1,6,46,1,1,488.0,4283.0,3795.0,0.114,4689.0,65,0.865,0.477,0,0,1,0,1,0,0,0,2,0,72.13846153846154
1,47,0,4,3,42,4,3,2517.0,6263.0,3746.0,0.402,2613.0,50,0.857,0.724,0,0,1,0,1,0,0,0,0,0,52.26
0,35,0,2,6,23,3,3,1301.0,2317.0,1016.0,0.562,4161.0,71,0.925,1.219,0,0,1,0,1,0,0,0,3,1,58.605633802816904
0,55,0,2,5,43,2,1,1340.0,2239.0,899.0,0.598,4540.0,73,0.658,0.587,1,0,0,0,1,0,0,0,2,1,62.19178082191781
0,41,0,1,6,32,3,3,0.0,2225.0,2225.0,0.0,4917.0,84,1.06,0.75,0,1,0,0,1,0,0,0,2,1,58.535714285714285
0,51,0,3,6,41,2,3,1148.0,1519.0,371.0,0.756,4927.0,73,0.767,0.738,0,0,1,0,1,0,0,0,3,1,67.4931506849315
0,48,0,5,4,36,2,3,2200.0,5495.0,3295.0,0.4,5125.0,85,0.696,0.771,0,1,0,0,1,0,0,0,0,0,60.294117647058826
0,51,0,3,6,35,1,1,1176.0,2141.0,965.0,0.549,4317.0,64,0.746,0.778,0,1,0,0,1,0,0,0,3,1,67.453125
0,43,0,2,4,29,1,2,1786.0,2616.0,830.0,0.683,5219.0,63,0.876,0.75,0,1,0,0,1,0,0,0,1,1,82.84126984126983
0,39,0,3,3,25,1,1,1356.0,5494.0,4138.0,0.247,3566.0,81,0.463,0.884,1,0,0,0,1,0,0,0,3,1,44.02469135802469
1,52,0,3,3,40,5,1,1735.0,2003.0,268.0,0.866,2343.0,42,0.855,0.355,0,1,0,0,1,0,0,0,1,1,55.785714285714285
0,47,0,4,3,36,1,2,1499.0,2092.0,593.0,0.717,4130.0,80,0.811,1.162,0,0,1,0,1,0,0,0,0,1,51.625
0,44,1,0,6,36,3,2,2517.0,6606.0,4089.0,0.381,4493.0,68,0.825,0.659,0,0,1,0,1,0,0,0,1,3,66.07352941176471
0,42,0,4,3,23,3,2,0.0,7102.0,7102.0,0.0,4083.0,68,0.599,0.744,0,1,0,0,1,0,0,0,2,0,60.044117647058826
0,51,0,2,6,36,2,3,1132.0,13812.0,12680.0,0.082,3723.0,56,0.699,0.867,0,1,0,0,0,0,0,1,0,1,66.48214285714286
0,56,1,1,5,36,3,2,1676.0,7075.0,5399.0,0.237,4160.0,75,1.268,0.667,0,0,1,0,1,0,0,0,3,3,55.46666666666667
0,44,1,1,6,40,1,2,1680.0,4274.0,2594.0,0.393,4820.0,60,0.78,0.765,0,0,1,0,1,0,0,0,2,2,80.33333333333333
0,47,0,3,5,31,1,3,0.0,2317.0,2317.0,0.0,4894.0,89,0.57,0.854,0,0,1,0,1,0,0,0,1,1,54.98876404494382
1,51,0,2,3,36,3,3,642.0,1438.3,796.3,0.446,1939.0,49,0.405,0.4,0,0,1,0,1,0,0,0,0,1,39.57142857142857
0,47,1,4,5,37,3,3,0.0,2888.0,2888.0,0.0,4345.0,75,0.717,0.786,0,1,0,0,1,0,0,0,1,4,57.93333333333333
0,44,0,4,4,34,1,2,670.0,12310.0,11640.0,0.054,4176.0,76,0.801,0.767,0,0,1,0,1,0,0,0,2,0,54.94736842105263
0,48,1,4,4,36,3,3,1249.0,1622.0,373.0,0.77,4164.0,66,0.585,0.61,0,1,0,0,1,0,0,0,0,3,63.09090909090909
1,45,0,4,3,34,2,1,0.0,1438.3,1438.3,0.0,2153.0,35,0.685,0.346,0,1,0,0,1,0,0,0,3,1,61.51428571428571
0,40,1,3,6,23,2,2,0.0,12559.0,12559.0,0.0,4700.0,71,0.715,0.511,0,0,1,0,1,0,0,0,0,4,66.19718309859155
0,56,0,1,4,46,3,3,1287.0,2929.0,1642.0,0.439,3875.0,67,0.497,0.595,0,0,0,1,1,0,0,0,0,2,57.83582089552239
1,48,0,3,5,31,2,4,0.0,1438.3,1438.3,0.0,1897.0,58,0.5,0.706,1,0,0,0,1,0,0,0,0,1,32.706896551724135
0,50,0,1,4,40,1,2,1026.0,2319.0,1293.0,0.442,4099.0,74,0.521,0.721,0,0,1,0,1,0,0,0,0,1,55.391891891891895
0,37,0,2,4,22,3,3,996.0,7927.0,6931.0,0.126,4094.0,85,0.521,0.771,0,1,0,0,1,0,0,0,0,0,48.16470588235294
1,55,0,2,2,50,6,3,0.0,1720.0,1720.0,0.0,2719.0,36,0.707,0.44,1,0,0,0,1,0,0,0,3,1,75.52777777777777
0,38,1,3,5,30,1,3,724.0,3642.0,2918.0,0.199,4517.0,79,0.68,0.837,0,0,1,0,1,0,0,0,0,4,57.177215189873415
0,49,0,3,5,44,1,2,0.0,3881.0,3881.0,0.0,4177.0,66,0.601,0.737,0,1,0,0,1,0,0,0,1,2,63.28787878787879
0,47,1,3,6,41,2,2,1151.0,6143.0,4992.0,0.187,4330.0,72,0.866,0.895,0,0,0,1,1,0,0,0,5,5,60.138888888888886
0,42,0,1,3,37,3,0,0.0,1438.3,1438.3,0.0,4154.0,78,0.72,0.814,0,1,0,0,1,0,0,0,0,1,53.256410256410255
0,52,0,4,6,39,3,1,1343.0,2035.0,692.0,0.66,4643.0,86,0.835,0.686,0,0,0,1,1,0,0,0,2,1,53.98837209302326
1,47,0,2,5,39,3,3,0.0,3899.0,3899.0,0.0,2182.0,40,0.718,0.429,0,1,0,0,1,0,0,0,1,1,54.55
0,52,0,1,4,43,2,2,1082.0,1981.0,899.0,0.546,3913.0,90,0.584,0.731,0,0,1,0,1,0,0,0,0,2,43.477777777777774
1,50,0,1,1,36,3,4,502.0,2422.0,1920.0,0.207,2548.0,46,0.997,0.484,0,0,1,0,1,0,0,0,3,1,55.391304347826086
0,52,1,2,6,43,3,3,800.0,11964.0,11164.0,0.067,4853.0,85,0.954,0.848,0,1,0,0,1,0,0,0,3,4,57.09411764705882
0,50,0,4,6,36,4,3,0.0,3862.0,3862.0,0.0,4058.0,81,0.578,0.723,0,1,0,0,1,0,0,0,2,0,50.098765432098766
0,46,1,2,5,36,4,2,0.0,33142.0,33142.0,0.0,4347.0,63,0.846,0.575,0,1,0,0,1,0,0,0,2,4,69.0
0,40,1,2,3,36,4,2,1436.0,34516.0,33080.0,0.042,3564.0,73,0.688,0.825,0,0,1,0,0,0,0,1,1,5,48.821917808219176
1,42,0,4,6,32,3,3,0.0,3454.0,3454.0,0.0,2826.0,39,0.862,0.625,0,1,0,0,1,0,0,0,1,1,72.46153846153847
0,29,0,2,6,25,3,2,1746.0,2732.0,986.0,0.639,4702.0,85,1.028,0.771,0,1,0,0,1,0,0,0,3,1,55.31764705882353
0,50,1,4,4,45,2,2,992.0,1687.0,695.0,0.588,4342.0,82,0.721,0.783,1,0,0,0,1,0,0,0,1,4,52.951219512195124
1,43,0,3,4,36,2,4,0.0,3523.0,3523.0,0.0,3174.0,44,0.973,0.222,0,1,0,0,1,0,0,0,3,1,72.13636363636364
0,40,1,4,4,36,3,2,2024.0,5773.0,3749.0,0.351,3732.0,71,0.977,0.972,0,0,1,0,1,0,0,0,0,5,52.563380281690144
1,45,0,3,3,40,5,3,706.0,4462.0,3756.0,0.158,2526.0,41,0.886,0.414,0,1,0,0,1,0,0,0,3,0,61.609756097560975
0,35,0,3,5,30,2,2,1789.0,3976.0,2187.0,0.45,4419.0,75,0.931,0.829,0,1,0,0,1,0,0,0,5,1,58.92
0,55,0,3,3,36,3,3,2277.0,2679.0,402.0,0.85,4943.0,85,0.736,0.735,0,0,1,0,1,0,0,0,2,1,58.15294117647059
0,49,0,4,6,29,3,2,0.0,1564.0,1564.0,0.0,5172.0,78,1.114,0.733,0,1,0,0,1,0,0,0,0,2,66.3076923076923
0,53,0,2,5,47,2,3,728.0,1536.0,808.0,0.474,4133.0,78,0.604,0.529,0,0,1,0,1,0,0,0,1,2,52.98717948717949
0,46,1,5,6,37,2,1,1196.0,2375.0,1179.0,0.504,4087.0,66,0.641,0.833,0,1,0,0,1,0,0,0,1,2,61.92424242424242
0,50,0,3,4,42,3,3,0.0,2719.0,2719.0,0.0,4172.0,65,0.794,0.97,0,1,0,0,1,0,0,0,1,1,64.18461538461538
0,53,0,4,5,45,3,1,2424.0,3369.0,945.0,0.72,5220.0,78,0.825,0.592,1,0,0,0,1,0,0,0,3,2,66.92307692307692
0,58,0,1,5,36,1,1,1713.0,3173.0,1460.0,0.54,3797.0,75,0.609,0.786,0,0,1,0,1,0,0,0,3,1,50.626666666666665
0,47,0,2,4,36,2,2,0.0,3139.0,3139.0,0.0,4892.0,95,0.728,0.827,0,0,0,1,1,0,0,0,1,1,51.49473684210526
1,50,0,3,3,33,3,4,0.0,2140.0,2140.0,0.0,2915.0,50,0.765,0.316,0,1,0,0,1,0,0,0,1,1,58.3
0,56,0,3,4,46,3,2,0.0,2258.0,2258.0,0.0,4803.0,72,0.617,0.714,0,0,1,0,1,0,0,0,0,1,66.70833333333333
0,48,1,3,5,43,1,1,1779.0,2423.0,644.0,0.734,4035.0,74,0.503,0.805,0,1,0,0,1,0,0,0,3,2,54.527027027027025
0,55,0,1,4,37,3,3,1969.0,2376.0,407.0,0.829,4301.0,79,0.788,1.026,0,0,1,0,1,0,0,0,1,1,54.44303797468354
0,38,1,1,4,28,5,2,1459.0,1690.0,231.0,0.863,3928.0,69,0.667,0.643,0,0,1,0,1,0,0,0,3,1,56.927536231884055
1,46,0,3,2,34,3,2,0.0,8583.0,8583.0,0.0,1794.0,31,0.358,0.292,0,1,0,0,1,0,0,0,1,2,57.87096774193548
0,52,0,3,5,34,2,1,2147.0,2996.0,849.0,0.717,4724.0,66,0.503,0.737,0,0,1,0,1,0,0,0,3,1,71.57575757575758
0,49,0,1,6,39,3,2,1996.0,2880.0,884.0,0.693,4334.0,81,0.719,0.884,0,0,1,0,1,0,0,0,4,0,53.50617283950617
0,48,1,4,4,38,3,1,1426.0,34516.0,33090.0,0.041,4814.0,71,0.621,0.69,1,0,0,0,0,1,0,0,0,4,67.80281690140845
0,36,0,2,5,23,2,3,905.0,6966.0,6061.0,0.13,4855.0,69,0.755,0.5,0,0,1,0,1,0,0,0,5,0,70.3623188405797
1,36,1,3,2,24,2,3,1599.0,11316.0,9717.0,0.141,2595.0,49,0.713,0.361,0,1,0,0,1,0,0,0,2,5,52.95918367346939
0,38,0,0,4,30,2,1,1003.0,1438.3,435.3,0.697,4247.0,84,0.629,0.714,0,0,1,0,1,0,0,0,1,1,50.55952380952381
